Initializing soft prompt...
data/train_SQuAD.pt
data/validation_SQuAD.pt
data/test_DuoRC.ParaphraseRC.pt
{'loss': 0.4983, 'learning_rate': 0.0009990761271249076, 'epoch': 0.0}
{'loss': 0.4487, 'learning_rate': 0.0006932742054693274, 'epoch': 1.23}
{'loss': 0.4148, 'learning_rate': 0.000692350332594235, 'epoch': 1.23}
{'loss': 0.4591, 'learning_rate': 0.0006914264597191426, 'epoch': 1.23}
{'loss': 0.4641, 'learning_rate': 0.0006905025868440503, 'epoch': 1.24}
{'loss': 0.4503, 'learning_rate': 0.0006895787139689579, 'epoch': 1.24}
{'loss': 0.4619, 'learning_rate': 0.0006886548410938655, 'epoch': 1.25}
{'loss': 0.4186, 'learning_rate': 0.0006877309682187732, 'epoch': 1.25}
{'loss': 0.3963, 'learning_rate': 0.0006868070953436806, 'epoch': 1.25}
{'loss': 0.4529, 'learning_rate': 0.0006858832224685883, 'epoch': 1.26}
{'loss': 0.4747, 'learning_rate': 0.0006849593495934959, 'epoch': 1.26}
{'loss': 0.4478, 'learning_rate': 0.0006840354767184036, 'epoch': 1.26}
{'loss': 0.4568, 'learning_rate': 0.0006831116038433112, 'epoch': 1.27}
{'loss': 0.4208, 'learning_rate': 0.0006821877309682187, 'epoch': 1.27}
{'loss': 0.4375, 'learning_rate': 0.0006812638580931264, 'epoch': 1.27}
{'loss': 0.4641, 'learning_rate': 0.000680339985218034, 'epoch': 1.28}
{'loss': 0.4406, 'learning_rate': 0.0006794161123429417, 'epoch': 1.28}
{'loss': 0.4591, 'learning_rate': 0.0006784922394678492, 'epoch': 1.29}
{'loss': 0.4722, 'learning_rate': 0.0006775683665927569, 'epoch': 1.29}
{'loss': 0.4247, 'learning_rate': 0.0006766444937176644, 'epoch': 1.29}
{'loss': 0.3976, 'learning_rate': 0.0006757206208425721, 'epoch': 1.3}
{'loss': 0.4571, 'learning_rate': 0.0006747967479674797, 'epoch': 1.3}
{'loss': 0.4096, 'learning_rate': 0.0006738728750923873, 'epoch': 1.3}
{'loss': 0.4674, 'learning_rate': 0.000672949002217295, 'epoch': 1.31}
{'loss': 0.3971, 'learning_rate': 0.0006720251293422025, 'epoch': 1.31}
{'loss': 0.4151, 'learning_rate': 0.0006711012564671101, 'epoch': 1.32}
{'loss': 0.3809, 'learning_rate': 0.0006701773835920177, 'epoch': 1.32}
{'loss': 0.4596, 'learning_rate': 0.0006692535107169254, 'epoch': 1.32}
{'loss': 0.3712, 'learning_rate': 0.000668329637841833, 'epoch': 1.33}
{'loss': 0.4422, 'learning_rate': 0.0006674057649667406, 'epoch': 1.33}
{'loss': 0.4387, 'learning_rate': 0.0006664818920916482, 'epoch': 1.33}
{'loss': 0.462, 'learning_rate': 0.0006655580192165558, 'epoch': 1.34}
{'loss': 0.4019, 'learning_rate': 0.0006646341463414635, 'epoch': 1.34}
{'loss': 0.4942, 'learning_rate': 0.000663710273466371, 'epoch': 1.35}
{'loss': 0.4219, 'learning_rate': 0.0006627864005912787, 'epoch': 1.35}
{'loss': 0.4338, 'learning_rate': 0.0006618625277161862, 'epoch': 1.35}
{'loss': 0.4268, 'learning_rate': 0.0006609386548410938, 'epoch': 1.36}
{'loss': 0.4849, 'learning_rate': 0.0006600147819660015, 'epoch': 1.36}
{'loss': 0.3842, 'learning_rate': 0.0006590909090909091, 'epoch': 1.36}
{'loss': 0.4226, 'learning_rate': 0.0006581670362158168, 'epoch': 1.37}
{'loss': 0.4223, 'learning_rate': 0.0006572431633407244, 'epoch': 1.37}
{'loss': 0.3871, 'learning_rate': 0.000656319290465632, 'epoch': 1.37}
{'loss': 0.4563, 'learning_rate': 0.0006553954175905395, 'epoch': 1.38}
{'loss': 0.4689, 'learning_rate': 0.0006544715447154471, 'epoch': 1.38}
{'loss': 0.4087, 'learning_rate': 0.0006535476718403548, 'epoch': 1.39}
{'loss': 0.4049, 'learning_rate': 0.0006526237989652624, 'epoch': 1.39}
{'loss': 0.4238, 'learning_rate': 0.00065169992609017, 'epoch': 1.39}
{'loss': 0.4021, 'learning_rate': 0.0006507760532150776, 'epoch': 1.4}
{'loss': 0.4115, 'learning_rate': 0.0006498521803399853, 'epoch': 1.4}
{'loss': 0.4626, 'learning_rate': 0.0006489283074648929, 'epoch': 1.4}
{'loss': 0.387, 'learning_rate': 0.0006480044345898004, 'epoch': 1.41}
{'loss': 0.448, 'learning_rate': 0.0006470805617147081, 'epoch': 1.41}
{'loss': 0.3744, 'learning_rate': 0.0006461566888396156, 'epoch': 1.42}
{'loss': 0.4185, 'learning_rate': 0.0006452328159645233, 'epoch': 1.42}
{'loss': 0.4653, 'learning_rate': 0.0006443089430894309, 'epoch': 1.42}
{'loss': 0.3838, 'learning_rate': 0.0006433850702143386, 'epoch': 1.43}
{'loss': 0.4432, 'learning_rate': 0.0006424611973392462, 'epoch': 1.43}
{'loss': 0.387, 'learning_rate': 0.0006415373244641536, 'epoch': 1.43}
{'loss': 0.479, 'learning_rate': 0.0006406134515890613, 'epoch': 1.44}
{'loss': 0.4184, 'learning_rate': 0.0006396895787139689, 'epoch': 1.44}
{'loss': 0.4505, 'learning_rate': 0.0006387657058388766, 'epoch': 1.44}
{'loss': 0.4015, 'learning_rate': 0.0006378418329637842, 'epoch': 1.45}
{'loss': 0.5215, 'learning_rate': 0.0006369179600886919, 'epoch': 1.45}
{'loss': 0.4697, 'learning_rate': 0.0006359940872135994, 'epoch': 1.46}
{'loss': 0.3827, 'learning_rate': 0.000635070214338507, 'epoch': 1.46}
{'loss': 0.4539, 'learning_rate': 0.0006341463414634147, 'epoch': 1.46}
{'loss': 0.4216, 'learning_rate': 0.0006332224685883222, 'epoch': 1.47}
{'loss': 0.4441, 'learning_rate': 0.0006322985957132299, 'epoch': 1.47}
{'loss': 0.4133, 'learning_rate': 0.0006313747228381374, 'epoch': 1.47}
{'loss': 0.395, 'learning_rate': 0.0006304508499630451, 'epoch': 1.48}
{'loss': 0.4349, 'learning_rate': 0.0006295269770879527, 'epoch': 1.48}
{'loss': 0.421, 'learning_rate': 0.0006286031042128604, 'epoch': 1.49}
{'loss': 0.4602, 'learning_rate': 0.000627679231337768, 'epoch': 1.49}
{'loss': 0.354, 'learning_rate': 0.0006267553584626756, 'epoch': 1.49}
{'loss': 0.4671, 'learning_rate': 0.0006258314855875831, 'epoch': 1.5}
{'loss': 0.4628, 'learning_rate': 0.0006249076127124907, 'epoch': 1.5}
{'loss': 0.4162, 'learning_rate': 0.0006239837398373984, 'epoch': 1.5}
{'loss': 0.4178, 'learning_rate': 0.000623059866962306, 'epoch': 1.51}
{'loss': 0.3994, 'learning_rate': 0.0006221359940872137, 'epoch': 1.51}
{'loss': 0.413, 'learning_rate': 0.0006212121212121212, 'epoch': 1.52}
{'loss': 0.4066, 'learning_rate': 0.0006202882483370288, 'epoch': 1.52}
{'loss': 0.4319, 'learning_rate': 0.0006193643754619365, 'epoch': 1.52}
{'loss': 0.4213, 'learning_rate': 0.000618440502586844, 'epoch': 1.53}
{'loss': 0.4165, 'learning_rate': 0.0006175166297117517, 'epoch': 1.53}
{'loss': 0.3759, 'learning_rate': 0.0006165927568366593, 'epoch': 1.53}
{'loss': 0.4, 'learning_rate': 0.0006156688839615669, 'epoch': 1.54}
{'loss': 0.4199, 'learning_rate': 0.0006147450110864745, 'epoch': 1.54}
{'loss': 0.4135, 'learning_rate': 0.0006138211382113821, 'epoch': 1.54}
{'loss': 0.4198, 'learning_rate': 0.0006128972653362898, 'epoch': 1.55}
{'loss': 0.5174, 'learning_rate': 0.0006119733924611974, 'epoch': 1.55}
{'loss': 0.4372, 'learning_rate': 0.000611049519586105, 'epoch': 1.56}
{'loss': 0.4308, 'learning_rate': 0.0006101256467110125, 'epoch': 1.56}
{'loss': 0.3872, 'learning_rate': 0.0006092017738359202, 'epoch': 1.56}
{'loss': 0.4367, 'learning_rate': 0.0006082779009608278, 'epoch': 1.57}
{'loss': 0.3562, 'learning_rate': 0.0006073540280857354, 'epoch': 1.57}
{'loss': 0.4597, 'learning_rate': 0.0006064301552106431, 'epoch': 1.57}
{'loss': 0.4739, 'learning_rate': 0.0006055062823355506, 'epoch': 1.58}
{'loss': 0.4181, 'learning_rate': 0.0006045824094604583, 'epoch': 1.58}
{'loss': 0.3935, 'learning_rate': 0.0006036585365853658, 'epoch': 1.59}
{'loss': 0.4159, 'learning_rate': 0.0006027346637102735, 'epoch': 1.59}
{'loss': 0.4044, 'learning_rate': 0.0006018107908351811, 'epoch': 1.59}
{'loss': 0.4187, 'learning_rate': 0.0006008869179600886, 'epoch': 1.6}
{'loss': 0.4085, 'learning_rate': 0.0005999630450849963, 'epoch': 1.6}
{'loss': 0.39, 'learning_rate': 0.0005990391722099039, 'epoch': 1.6}
{'loss': 0.4061, 'learning_rate': 0.0005981152993348116, 'epoch': 1.61}
{'loss': 0.4766, 'learning_rate': 0.0005971914264597192, 'epoch': 1.61}
{'loss': 0.4152, 'learning_rate': 0.0005962675535846269, 'epoch': 1.61}
{'loss': 0.3914, 'learning_rate': 0.0005953436807095343, 'epoch': 1.62}
{'loss': 0.4522, 'learning_rate': 0.0005944198078344419, 'epoch': 1.62}
{'loss': 0.4133, 'learning_rate': 0.0005934959349593496, 'epoch': 1.63}
{'loss': 0.4143, 'learning_rate': 0.0005925720620842572, 'epoch': 1.63}
{'loss': 0.4109, 'learning_rate': 0.0005916481892091649, 'epoch': 1.63}
{'loss': 0.423, 'learning_rate': 0.0005907243163340724, 'epoch': 1.64}
{'loss': 0.4263, 'learning_rate': 0.0005898004434589801, 'epoch': 1.64}
{'loss': 0.4666, 'learning_rate': 0.0005888765705838877, 'epoch': 1.64}
{'loss': 0.4206, 'learning_rate': 0.0005879526977087953, 'epoch': 1.65}
{'loss': 0.4567, 'learning_rate': 0.0005870288248337029, 'epoch': 1.65}
{'loss': 0.4435, 'learning_rate': 0.0005861049519586105, 'epoch': 1.66}
{'loss': 0.4003, 'learning_rate': 0.0005851810790835181, 'epoch': 1.66}
{'loss': 0.4196, 'learning_rate': 0.0005842572062084257, 'epoch': 1.66}
{'loss': 0.3822, 'learning_rate': 0.0005833333333333334, 'epoch': 1.67}
{'loss': 0.4365, 'learning_rate': 0.000582409460458241, 'epoch': 1.67}
{'loss': 0.4483, 'learning_rate': 0.0005814855875831487, 'epoch': 1.67}
{'loss': 0.458, 'learning_rate': 0.0005805617147080561, 'epoch': 1.68}
{'loss': 0.3946, 'learning_rate': 0.0005796378418329637, 'epoch': 1.68}
{'loss': 0.4299, 'learning_rate': 0.0005787139689578714, 'epoch': 1.69}
{'loss': 0.4383, 'learning_rate': 0.000577790096082779, 'epoch': 1.69}
{'loss': 0.3711, 'learning_rate': 0.0005768662232076867, 'epoch': 1.69}
{'loss': 0.4165, 'learning_rate': 0.0005759423503325943, 'epoch': 1.7}
{'loss': 0.4611, 'learning_rate': 0.0005750184774575019, 'epoch': 1.7}
{'loss': 0.4693, 'learning_rate': 0.0005740946045824095, 'epoch': 1.7}
{'loss': 0.359, 'learning_rate': 0.000573170731707317, 'epoch': 1.71}
{'loss': 0.4322, 'learning_rate': 0.0005722468588322247, 'epoch': 1.71}
{'loss': 0.4593, 'learning_rate': 0.0005713229859571323, 'epoch': 1.71}
{'loss': 0.4188, 'learning_rate': 0.0005703991130820399, 'epoch': 1.72}
{'loss': 0.4494, 'learning_rate': 0.0005694752402069475, 'epoch': 1.72}
{'loss': 0.3923, 'learning_rate': 0.0005685513673318552, 'epoch': 1.73}
{'loss': 0.3897, 'learning_rate': 0.0005676274944567628, 'epoch': 1.73}
{'loss': 0.4357, 'learning_rate': 0.0005667036215816704, 'epoch': 1.73}
{'loss': 0.4441, 'learning_rate': 0.000565779748706578, 'epoch': 1.74}
{'loss': 0.4234, 'learning_rate': 0.0005648558758314855, 'epoch': 1.74}
{'loss': 0.4381, 'learning_rate': 0.0005639320029563932, 'epoch': 1.74}
{'loss': 0.4589, 'learning_rate': 0.0005630081300813008, 'epoch': 1.75}
{'loss': 0.5005, 'learning_rate': 0.0005620842572062085, 'epoch': 1.75}
{'loss': 0.4489, 'learning_rate': 0.0005611603843311161, 'epoch': 1.76}
{'loss': 0.4729, 'learning_rate': 0.0005602365114560236, 'epoch': 1.76}
{'loss': 0.3915, 'learning_rate': 0.0005593126385809313, 'epoch': 1.76}
{'loss': 0.3627, 'learning_rate': 0.0005583887657058388, 'epoch': 1.77}
{'loss': 0.4343, 'learning_rate': 0.0005574648928307465, 'epoch': 1.77}
{'loss': 0.3769, 'learning_rate': 0.0005565410199556541, 'epoch': 1.77}
{'loss': 0.4461, 'learning_rate': 0.0005556171470805618, 'epoch': 1.78}
{'loss': 0.4279, 'learning_rate': 0.0005546932742054693, 'epoch': 1.78}
{'loss': 0.3917, 'learning_rate': 0.0005537694013303769, 'epoch': 1.78}
{'loss': 0.3932, 'learning_rate': 0.0005528455284552846, 'epoch': 1.79}
{'loss': 0.411, 'learning_rate': 0.0005519216555801922, 'epoch': 1.79}
{'loss': 0.4535, 'learning_rate': 0.0005509977827050999, 'epoch': 1.8}
{'loss': 0.4526, 'learning_rate': 0.0005500739098300073, 'epoch': 1.8}
{'loss': 0.4685, 'learning_rate': 0.000549150036954915, 'epoch': 1.8}
{'loss': 0.4164, 'learning_rate': 0.0005482261640798226, 'epoch': 1.81}
{'loss': 0.3872, 'learning_rate': 0.0005473022912047303, 'epoch': 1.81}
{'loss': 0.4836, 'learning_rate': 0.0005463784183296379, 'epoch': 1.81}
{'loss': 0.4095, 'learning_rate': 0.0005454545454545455, 'epoch': 1.82}
{'loss': 0.4804, 'learning_rate': 0.0005445306725794531, 'epoch': 1.82}
{'loss': 0.4427, 'learning_rate': 0.0005436067997043606, 'epoch': 1.83}
{'loss': 0.4627, 'learning_rate': 0.0005426829268292683, 'epoch': 1.83}
{'loss': 0.3708, 'learning_rate': 0.0005417590539541759, 'epoch': 1.83}
{'loss': 0.4065, 'learning_rate': 0.0005408351810790836, 'epoch': 1.84}
{'loss': 0.4783, 'learning_rate': 0.0005399113082039911, 'epoch': 1.84}
{'loss': 0.4795, 'learning_rate': 0.0005389874353288987, 'epoch': 1.84}
{'loss': 0.4217, 'learning_rate': 0.0005380635624538064, 'epoch': 1.85}
{'loss': 0.4402, 'learning_rate': 0.000537139689578714, 'epoch': 1.85}
{'loss': 0.4439, 'learning_rate': 0.0005362158167036217, 'epoch': 1.86}
{'loss': 0.3497, 'learning_rate': 0.0005352919438285292, 'epoch': 1.86}
{'loss': 0.4335, 'learning_rate': 0.0005343680709534368, 'epoch': 1.86}
{'loss': 0.3872, 'learning_rate': 0.0005334441980783444, 'epoch': 1.87}
{'loss': 0.4296, 'learning_rate': 0.000532520325203252, 'epoch': 1.87}
{'loss': 0.4846, 'learning_rate': 0.0005315964523281597, 'epoch': 1.87}
{'loss': 0.3767, 'learning_rate': 0.0005306725794530673, 'epoch': 1.88}
{'loss': 0.4197, 'learning_rate': 0.0005297487065779749, 'epoch': 1.88}
{'loss': 0.4068, 'learning_rate': 0.0005288248337028825, 'epoch': 1.88}
{'loss': 0.4632, 'learning_rate': 0.0005279009608277901, 'epoch': 1.89}
{'loss': 0.3861, 'learning_rate': 0.0005269770879526977, 'epoch': 1.89}
{'loss': 0.4276, 'learning_rate': 0.0005260532150776053, 'epoch': 1.9}
{'loss': 0.4356, 'learning_rate': 0.000525129342202513, 'epoch': 1.9}
{'loss': 0.3844, 'learning_rate': 0.0005242054693274205, 'epoch': 1.9}
{'loss': 0.3667, 'learning_rate': 0.0005232815964523282, 'epoch': 1.91}
{'loss': 0.39, 'learning_rate': 0.0005223577235772358, 'epoch': 1.91}
{'loss': 0.4616, 'learning_rate': 0.0005214338507021435, 'epoch': 1.91}
{'loss': 0.4874, 'learning_rate': 0.000520509977827051, 'epoch': 1.92}
{'loss': 0.4377, 'learning_rate': 0.0005195861049519585, 'epoch': 1.92}
{'loss': 0.3688, 'learning_rate': 0.0005186622320768662, 'epoch': 1.93}
{'loss': 0.4391, 'learning_rate': 0.0005177383592017738, 'epoch': 1.93}
{'loss': 0.4082, 'learning_rate': 0.0005168144863266815, 'epoch': 1.93}
{'loss': 0.4297, 'learning_rate': 0.0005158906134515891, 'epoch': 1.94}
{'loss': 0.4017, 'learning_rate': 0.0005149667405764968, 'epoch': 1.94}
{'loss': 0.4044, 'learning_rate': 0.0005140428677014043, 'epoch': 1.94}
{'loss': 0.4278, 'learning_rate': 0.0005131189948263118, 'epoch': 1.95}
{'loss': 0.4613, 'learning_rate': 0.0005121951219512195, 'epoch': 1.95}
{'loss': 0.4041, 'learning_rate': 0.0005112712490761271, 'epoch': 1.95}
{'loss': 0.4205, 'learning_rate': 0.0005103473762010348, 'epoch': 1.96}
{'loss': 0.509, 'learning_rate': 0.0005094235033259423, 'epoch': 1.96}
{'loss': 0.3831, 'learning_rate': 0.00050849963045085, 'epoch': 1.97}
{'loss': 0.3824, 'learning_rate': 0.0005075757575757576, 'epoch': 1.97}
{'loss': 0.4255, 'learning_rate': 0.0005066518847006652, 'epoch': 1.97}
{'loss': 0.433, 'learning_rate': 0.0005057280118255728, 'epoch': 1.98}
{'loss': 0.4529, 'learning_rate': 0.0005048041389504804, 'epoch': 1.98}
{'loss': 0.4516, 'learning_rate': 0.000503880266075388, 'epoch': 1.98}
{'loss': 0.4471, 'learning_rate': 0.0005029563932002956, 'epoch': 1.99}
{'loss': 0.4882, 'learning_rate': 0.0005020325203252033, 'epoch': 1.99}
{'loss': 0.4732, 'learning_rate': 0.0005011086474501109, 'epoch': 2.0}
{'loss': 0.4114, 'learning_rate': 0.0005001847745750186, 'epoch': 2.0}
{'loss': 0.42, 'learning_rate': 0.0004992609016999261, 'epoch': 2.0}
{'loss': 0.4318, 'learning_rate': 0.0004983370288248338, 'epoch': 2.01}
{'loss': 0.4258, 'learning_rate': 0.0004974131559497413, 'epoch': 2.01}
{'loss': 0.4109, 'learning_rate': 0.0004964892830746489, 'epoch': 2.01}
{'loss': 0.4148, 'learning_rate': 0.0004955654101995565, 'epoch': 2.02}
{'loss': 0.4173, 'learning_rate': 0.0004946415373244642, 'epoch': 2.02}
{'loss': 0.4947, 'learning_rate': 0.0004937176644493718, 'epoch': 2.03}
{'loss': 0.4113, 'learning_rate': 0.0004927937915742794, 'epoch': 2.03}
{'loss': 0.3873, 'learning_rate': 0.0004918699186991871, 'epoch': 2.03}
{'loss': 0.3975, 'learning_rate': 0.0004909460458240947, 'epoch': 2.04}
{'loss': 0.4358, 'learning_rate': 0.0004900221729490022, 'epoch': 2.04}
{'loss': 0.4759, 'learning_rate': 0.0004890983000739098, 'epoch': 2.04}
{'loss': 0.4699, 'learning_rate': 0.00048817442719881746, 'epoch': 2.05}
{'loss': 0.4194, 'learning_rate': 0.00048725055432372505, 'epoch': 2.05}
{'loss': 0.427, 'learning_rate': 0.0004863266814486327, 'epoch': 2.05}
{'loss': 0.378, 'learning_rate': 0.0004854028085735403, 'epoch': 2.06}
{'loss': 0.479, 'learning_rate': 0.0004844789356984479, 'epoch': 2.06}
{'loss': 0.4389, 'learning_rate': 0.00048355506282335555, 'epoch': 2.07}
{'loss': 0.388, 'learning_rate': 0.0004826311899482631, 'epoch': 2.07}
{'loss': 0.4232, 'learning_rate': 0.0004817073170731707, 'epoch': 2.07}
{'loss': 0.4801, 'learning_rate': 0.00048078344419807837, 'epoch': 2.08}
{'loss': 0.4011, 'learning_rate': 0.00047985957132298595, 'epoch': 2.08}
{'loss': 0.4008, 'learning_rate': 0.0004789356984478936, 'epoch': 2.08}
{'loss': 0.4102, 'learning_rate': 0.00047801182557280123, 'epoch': 2.09}
{'loss': 0.4096, 'learning_rate': 0.0004770879526977088, 'epoch': 2.09}
{'loss': 0.4305, 'learning_rate': 0.0004761640798226164, 'epoch': 2.1}
{'loss': 0.4533, 'learning_rate': 0.000475240206947524, 'epoch': 2.1}
{'loss': 0.4021, 'learning_rate': 0.00047431633407243163, 'epoch': 2.1}
{'loss': 0.4914, 'learning_rate': 0.00047339246119733927, 'epoch': 2.11}
{'loss': 0.4613, 'learning_rate': 0.00047246858832224685, 'epoch': 2.11}
{'loss': 0.4186, 'learning_rate': 0.0004715447154471545, 'epoch': 2.11}
{'loss': 0.4169, 'learning_rate': 0.00047062084257206213, 'epoch': 2.12}
{'loss': 0.4353, 'learning_rate': 0.0004696969696969697, 'epoch': 2.12}
{'loss': 0.5092, 'learning_rate': 0.0004687730968218773, 'epoch': 2.12}
{'loss': 0.4367, 'learning_rate': 0.00046784922394678494, 'epoch': 2.13}
{'loss': 0.4452, 'learning_rate': 0.00046692535107169253, 'epoch': 2.13}
{'loss': 0.4109, 'learning_rate': 0.00046600147819660017, 'epoch': 2.14}
{'loss': 0.3935, 'learning_rate': 0.00046507760532150775, 'epoch': 2.14}
{'loss': 0.3842, 'learning_rate': 0.0004641537324464154, 'epoch': 2.14}
{'loss': 0.4758, 'learning_rate': 0.00046322985957132303, 'epoch': 2.15}
{'loss': 0.4103, 'learning_rate': 0.00046230598669623057, 'epoch': 2.15}
{'loss': 0.4, 'learning_rate': 0.0004613821138211382, 'epoch': 2.15}
{'loss': 0.303, 'learning_rate': 0.00046045824094604585, 'epoch': 2.16}
{'loss': 0.4513, 'learning_rate': 0.00045953436807095343, 'epoch': 2.16}
{'loss': 0.45, 'learning_rate': 0.00045861049519586107, 'epoch': 2.17}
{'loss': 0.3746, 'learning_rate': 0.0004576866223207687, 'epoch': 2.17}
{'loss': 0.3672, 'learning_rate': 0.0004567627494456763, 'epoch': 2.17}
{'loss': 0.4177, 'learning_rate': 0.0004558388765705839, 'epoch': 2.18}
{'loss': 0.3892, 'learning_rate': 0.00045491500369549147, 'epoch': 2.18}
{'loss': 0.445, 'learning_rate': 0.0004539911308203991, 'epoch': 2.18}
{'loss': 0.4594, 'learning_rate': 0.00045306725794530675, 'epoch': 2.19}
{'loss': 0.3979, 'learning_rate': 0.00045214338507021433, 'epoch': 2.19}
{'loss': 0.4332, 'learning_rate': 0.00045121951219512197, 'epoch': 2.2}
{'loss': 0.4015, 'learning_rate': 0.0004502956393200296, 'epoch': 2.2}
{'loss': 0.4361, 'learning_rate': 0.0004493717664449372, 'epoch': 2.2}
{'loss': 0.5025, 'learning_rate': 0.0004484478935698448, 'epoch': 2.21}
{'loss': 0.4826, 'learning_rate': 0.0004475240206947524, 'epoch': 2.21}
{'loss': 0.4155, 'learning_rate': 0.00044660014781966, 'epoch': 2.21}
{'loss': 0.468, 'learning_rate': 0.00044567627494456765, 'epoch': 2.22}
{'loss': 0.3927, 'learning_rate': 0.00044475240206947523, 'epoch': 2.22}
{'loss': 0.4148, 'learning_rate': 0.0004438285291943829, 'epoch': 2.22}
{'loss': 0.4265, 'learning_rate': 0.0004429046563192905, 'epoch': 2.23}
{'loss': 0.5056, 'learning_rate': 0.00044198078344419805, 'epoch': 2.23}
{'loss': 0.4733, 'learning_rate': 0.0004410569105691057, 'epoch': 2.24}
{'loss': 0.3716, 'learning_rate': 0.0004401330376940133, 'epoch': 2.24}
{'loss': 0.4464, 'learning_rate': 0.0004392091648189209, 'epoch': 2.24}
{'loss': 0.4272, 'learning_rate': 0.00043828529194382855, 'epoch': 2.25}
{'loss': 0.4112, 'learning_rate': 0.0004373614190687362, 'epoch': 2.25}
{'loss': 0.441, 'learning_rate': 0.0004364375461936438, 'epoch': 2.25}
{'loss': 0.394, 'learning_rate': 0.00043551367331855136, 'epoch': 2.26}
{'loss': 0.4678, 'learning_rate': 0.00043458980044345895, 'epoch': 2.26}
{'loss': 0.4841, 'learning_rate': 0.0004336659275683666, 'epoch': 2.27}
{'loss': 0.3957, 'learning_rate': 0.0004327420546932742, 'epoch': 2.27}
{'loss': 0.412, 'learning_rate': 0.0004318181818181818, 'epoch': 2.27}
{'loss': 0.3753, 'learning_rate': 0.00043089430894308945, 'epoch': 2.28}
{'loss': 0.4405, 'learning_rate': 0.0004299704360679971, 'epoch': 2.28}
{'loss': 0.4458, 'learning_rate': 0.0004290465631929046, 'epoch': 2.28}
{'loss': 0.3911, 'learning_rate': 0.00042812269031781226, 'epoch': 2.29}
{'loss': 0.4094, 'learning_rate': 0.0004271988174427199, 'epoch': 2.29}
{'loss': 0.4311, 'learning_rate': 0.0004262749445676275, 'epoch': 2.29}
{'loss': 0.4605, 'learning_rate': 0.00042535107169253513, 'epoch': 2.3}
{'loss': 0.405, 'learning_rate': 0.0004244271988174427, 'epoch': 2.3}
{'loss': 0.4207, 'learning_rate': 0.00042350332594235035, 'epoch': 2.31}
{'loss': 0.4154, 'learning_rate': 0.000422579453067258, 'epoch': 2.31}
{'loss': 0.384, 'learning_rate': 0.0004216555801921655, 'epoch': 2.31}
{'loss': 0.4433, 'learning_rate': 0.00042073170731707316, 'epoch': 2.32}
{'loss': 0.4087, 'learning_rate': 0.0004198078344419808, 'epoch': 2.32}
{'loss': 0.4449, 'learning_rate': 0.0004188839615668884, 'epoch': 2.32}
{'loss': 0.379, 'learning_rate': 0.00041796008869179603, 'epoch': 2.33}
{'loss': 0.4402, 'learning_rate': 0.00041703621581670367, 'epoch': 2.33}
{'loss': 0.4392, 'learning_rate': 0.00041611234294161126, 'epoch': 2.34}
{'loss': 0.4466, 'learning_rate': 0.00041518847006651884, 'epoch': 2.34}
{'loss': 0.4772, 'learning_rate': 0.0004142645971914264, 'epoch': 2.34}
{'loss': 0.3462, 'learning_rate': 0.00041334072431633407, 'epoch': 2.35}
{'loss': 0.4598, 'learning_rate': 0.0004124168514412417, 'epoch': 2.35}
{'loss': 0.3776, 'learning_rate': 0.0004114929785661493, 'epoch': 2.35}
{'loss': 0.4437, 'learning_rate': 0.00041056910569105693, 'epoch': 2.36}
{'loss': 0.3969, 'learning_rate': 0.00040964523281596457, 'epoch': 2.36}
{'loss': 0.48, 'learning_rate': 0.0004087213599408721, 'epoch': 2.37}
{'loss': 0.4222, 'learning_rate': 0.00040779748706577974, 'epoch': 2.37}
{'loss': 0.4403, 'learning_rate': 0.0004068736141906874, 'epoch': 2.37}
{'loss': 0.4561, 'learning_rate': 0.00040594974131559497, 'epoch': 2.38}
{'loss': 0.4171, 'learning_rate': 0.0004050258684405026, 'epoch': 2.38}
{'loss': 0.4077, 'learning_rate': 0.0004041019955654102, 'epoch': 2.38}
{'loss': 0.4348, 'learning_rate': 0.00040317812269031783, 'epoch': 2.39}
{'loss': 0.4335, 'learning_rate': 0.0004022542498152255, 'epoch': 2.39}
{'loss': 0.4144, 'learning_rate': 0.000401330376940133, 'epoch': 2.39}
{'loss': 0.4263, 'learning_rate': 0.00040040650406504064, 'epoch': 2.4}
{'loss': 0.3563, 'learning_rate': 0.0003994826311899483, 'epoch': 2.4}
{'loss': 0.4045, 'learning_rate': 0.00039855875831485587, 'epoch': 2.41}
{'loss': 0.3848, 'learning_rate': 0.0003976348854397635, 'epoch': 2.41}
{'loss': 0.4045, 'learning_rate': 0.00039671101256467115, 'epoch': 2.41}
{'loss': 0.4209, 'learning_rate': 0.00039578713968957874, 'epoch': 2.42}
{'loss': 0.4729, 'learning_rate': 0.0003948632668144863, 'epoch': 2.42}
{'loss': 0.3914, 'learning_rate': 0.0003939393939393939, 'epoch': 2.42}
{'loss': 0.46, 'learning_rate': 0.00039301552106430155, 'epoch': 2.43}
{'loss': 0.4398, 'learning_rate': 0.0003920916481892092, 'epoch': 2.43}
{'loss': 0.426, 'learning_rate': 0.00039116777531411677, 'epoch': 2.44}
{'loss': 0.4184, 'learning_rate': 0.0003902439024390244, 'epoch': 2.44}
{'loss': 0.5022, 'learning_rate': 0.00038932002956393205, 'epoch': 2.44}
{'loss': 0.3945, 'learning_rate': 0.0003883961566888396, 'epoch': 2.45}
{'loss': 0.4187, 'learning_rate': 0.0003874722838137472, 'epoch': 2.45}
