Initializing soft prompt...
{'loss': 0.4788, 'learning_rate': 0.0009990867579908675, 'epoch': 0.0}
{'loss': 0.4317, 'learning_rate': 0.0006904109589041097, 'epoch': 1.24}
{'loss': 0.3839, 'learning_rate': 0.0006894977168949772, 'epoch': 1.24}
{'loss': 0.4089, 'learning_rate': 0.0006885844748858447, 'epoch': 1.25}
{'loss': 0.4205, 'learning_rate': 0.0006876712328767123, 'epoch': 1.25}
{'loss': 0.4626, 'learning_rate': 0.0006867579908675799, 'epoch': 1.25}
{'loss': 0.3771, 'learning_rate': 0.0006858447488584475, 'epoch': 1.26}
{'loss': 0.3929, 'learning_rate': 0.0006849315068493151, 'epoch': 1.26}
{'loss': 0.4135, 'learning_rate': 0.0006840182648401827, 'epoch': 1.26}
{'loss': 0.442, 'learning_rate': 0.0006831050228310502, 'epoch': 1.27}
{'loss': 0.3663, 'learning_rate': 0.0006821917808219178, 'epoch': 1.27}
{'loss': 0.4326, 'learning_rate': 0.0006812785388127854, 'epoch': 1.27}
{'loss': 0.4489, 'learning_rate': 0.000680365296803653, 'epoch': 1.28}
{'loss': 0.4184, 'learning_rate': 0.0006794520547945206, 'epoch': 1.28}
{'loss': 0.4231, 'learning_rate': 0.000678538812785388, 'epoch': 1.29}
{'loss': 0.449, 'learning_rate': 0.0006776255707762557, 'epoch': 1.29}
{'loss': 0.4102, 'learning_rate': 0.0006767123287671233, 'epoch': 1.29}
{'loss': 0.4343, 'learning_rate': 0.0006757990867579908, 'epoch': 1.3}
{'loss': 0.4081, 'learning_rate': 0.0006748858447488585, 'epoch': 1.3}
{'loss': 0.442, 'learning_rate': 0.0006739726027397261, 'epoch': 1.3}
{'loss': 0.3606, 'learning_rate': 0.0006730593607305936, 'epoch': 1.31}
{'loss': 0.4336, 'learning_rate': 0.0006721461187214612, 'epoch': 1.31}
{'loss': 0.4222, 'learning_rate': 0.0006712328767123288, 'epoch': 1.32}
{'loss': 0.4088, 'learning_rate': 0.0006703196347031963, 'epoch': 1.32}
{'loss': 0.3572, 'learning_rate': 0.0006694063926940639, 'epoch': 1.32}
{'loss': 0.3782, 'learning_rate': 0.0006684931506849316, 'epoch': 1.33}
{'loss': 0.4661, 'learning_rate': 0.0006675799086757991, 'epoch': 1.33}
{'loss': 0.3558, 'learning_rate': 0.0006666666666666666, 'epoch': 1.33}
{'loss': 0.4654, 'learning_rate': 0.0006657534246575343, 'epoch': 1.34}
{'loss': 0.4071, 'learning_rate': 0.0006648401826484018, 'epoch': 1.34}
{'loss': 0.3718, 'learning_rate': 0.0006639269406392694, 'epoch': 1.34}
{'loss': 0.399, 'learning_rate': 0.0006630136986301371, 'epoch': 1.35}
{'loss': 0.3892, 'learning_rate': 0.0006621004566210046, 'epoch': 1.35}
{'loss': 0.4178, 'learning_rate': 0.0006611872146118721, 'epoch': 1.36}
{'loss': 0.4145, 'learning_rate': 0.0006602739726027397, 'epoch': 1.36}
{'loss': 0.4267, 'learning_rate': 0.0006593607305936073, 'epoch': 1.36}
{'loss': 0.4889, 'learning_rate': 0.0006584474885844749, 'epoch': 1.37}
{'loss': 0.419, 'learning_rate': 0.0006575342465753425, 'epoch': 1.37}
{'loss': 0.3994, 'learning_rate': 0.0006566210045662101, 'epoch': 1.37}
{'loss': 0.409, 'learning_rate': 0.0006557077625570777, 'epoch': 1.38}
{'loss': 0.4402, 'learning_rate': 0.0006547945205479452, 'epoch': 1.38}
{'loss': 0.4032, 'learning_rate': 0.0006538812785388128, 'epoch': 1.38}
{'loss': 0.3516, 'learning_rate': 0.0006529680365296804, 'epoch': 1.39}
{'loss': 0.3921, 'learning_rate': 0.000652054794520548, 'epoch': 1.39}
{'loss': 0.4528, 'learning_rate': 0.0006511415525114155, 'epoch': 1.4}
{'loss': 0.4286, 'learning_rate': 0.0006502283105022832, 'epoch': 1.4}
{'loss': 0.3924, 'learning_rate': 0.0006493150684931507, 'epoch': 1.4}
{'loss': 0.3771, 'learning_rate': 0.0006484018264840182, 'epoch': 1.41}
{'loss': 0.3729, 'learning_rate': 0.0006474885844748859, 'epoch': 1.41}
{'loss': 0.4132, 'learning_rate': 0.0006465753424657535, 'epoch': 1.41}
{'loss': 0.4698, 'learning_rate': 0.000645662100456621, 'epoch': 1.42}
{'loss': 0.4156, 'learning_rate': 0.0006447488584474887, 'epoch': 1.42}
{'loss': 0.4248, 'learning_rate': 0.0006438356164383562, 'epoch': 1.42}
{'loss': 0.4247, 'learning_rate': 0.0006429223744292237, 'epoch': 1.43}
{'loss': 0.3766, 'learning_rate': 0.0006420091324200913, 'epoch': 1.43}
{'loss': 0.4581, 'learning_rate': 0.000641095890410959, 'epoch': 1.44}
{'loss': 0.4501, 'learning_rate': 0.0006401826484018265, 'epoch': 1.44}
{'loss': 0.4818, 'learning_rate': 0.0006392694063926941, 'epoch': 1.44}
{'loss': 0.4577, 'learning_rate': 0.0006383561643835617, 'epoch': 1.45}
{'loss': 0.4118, 'learning_rate': 0.0006374429223744292, 'epoch': 1.45}
{'loss': 0.4573, 'learning_rate': 0.0006365296803652968, 'epoch': 1.45}
{'loss': 0.3914, 'learning_rate': 0.0006356164383561645, 'epoch': 1.46}
{'loss': 0.3947, 'learning_rate': 0.000634703196347032, 'epoch': 1.46}
{'loss': 0.4315, 'learning_rate': 0.0006337899543378996, 'epoch': 1.46}
{'loss': 0.4113, 'learning_rate': 0.0006328767123287671, 'epoch': 1.47}
{'loss': 0.3632, 'learning_rate': 0.0006319634703196347, 'epoch': 1.47}
{'loss': 0.4245, 'learning_rate': 0.0006310502283105023, 'epoch': 1.48}
{'loss': 0.4109, 'learning_rate': 0.0006301369863013699, 'epoch': 1.48}
{'loss': 0.4346, 'learning_rate': 0.0006292237442922375, 'epoch': 1.48}
{'loss': 0.4627, 'learning_rate': 0.0006283105022831051, 'epoch': 1.49}
{'loss': 0.4252, 'learning_rate': 0.0006273972602739726, 'epoch': 1.49}
{'loss': 0.4635, 'learning_rate': 0.0006264840182648402, 'epoch': 1.49}
{'loss': 0.4177, 'learning_rate': 0.0006255707762557078, 'epoch': 1.5}
{'loss': 0.4073, 'learning_rate': 0.0006246575342465753, 'epoch': 1.5}
{'loss': 0.3796, 'learning_rate': 0.0006237442922374429, 'epoch': 1.51}
{'loss': 0.4636, 'learning_rate': 0.0006228310502283106, 'epoch': 1.51}
{'loss': 0.4614, 'learning_rate': 0.000621917808219178, 'epoch': 1.51}
{'loss': 0.4765, 'learning_rate': 0.0006210045662100456, 'epoch': 1.52}
{'loss': 0.4331, 'learning_rate': 0.0006200913242009133, 'epoch': 1.52}
{'loss': 0.3424, 'learning_rate': 0.0006191780821917808, 'epoch': 1.52}
{'loss': 0.4635, 'learning_rate': 0.0006182648401826484, 'epoch': 1.53}
{'loss': 0.4445, 'learning_rate': 0.0006173515981735161, 'epoch': 1.53}
{'loss': 0.4671, 'learning_rate': 0.0006164383561643835, 'epoch': 1.53}
{'loss': 0.3702, 'learning_rate': 0.0006155251141552511, 'epoch': 1.54}
{'loss': 0.4337, 'learning_rate': 0.0006146118721461187, 'epoch': 1.54}
{'loss': 0.4518, 'learning_rate': 0.0006136986301369863, 'epoch': 1.55}
{'loss': 0.4453, 'learning_rate': 0.0006127853881278539, 'epoch': 1.55}
{'loss': 0.4015, 'learning_rate': 0.0006118721461187215, 'epoch': 1.55}
{'loss': 0.4896, 'learning_rate': 0.000610958904109589, 'epoch': 1.56}
{'loss': 0.3997, 'learning_rate': 0.0006100456621004566, 'epoch': 1.56}
{'loss': 0.405, 'learning_rate': 0.0006091324200913242, 'epoch': 1.56}
{'loss': 0.4141, 'learning_rate': 0.0006082191780821918, 'epoch': 1.57}
{'loss': 0.4235, 'learning_rate': 0.0006073059360730594, 'epoch': 1.57}
{'loss': 0.414, 'learning_rate': 0.000606392694063927, 'epoch': 1.57}
{'loss': 0.3906, 'learning_rate': 0.0006054794520547944, 'epoch': 1.58}
{'loss': 0.3883, 'learning_rate': 0.0006045662100456621, 'epoch': 1.58}
{'loss': 0.4551, 'learning_rate': 0.0006036529680365297, 'epoch': 1.59}
{'loss': 0.4454, 'learning_rate': 0.0006027397260273972, 'epoch': 1.59}
{'loss': 0.4022, 'learning_rate': 0.0006018264840182649, 'epoch': 1.59}
{'loss': 0.436, 'learning_rate': 0.0006009132420091325, 'epoch': 1.6}
{'loss': 0.4402, 'learning_rate': 0.0006, 'epoch': 1.6}
{'loss': 0.4089, 'learning_rate': 0.0005990867579908675, 'epoch': 1.6}
{'loss': 0.4525, 'learning_rate': 0.0005981735159817352, 'epoch': 1.61}
{'loss': 0.4112, 'learning_rate': 0.0005972602739726027, 'epoch': 1.61}
{'loss': 0.4433, 'learning_rate': 0.0005963470319634703, 'epoch': 1.61}
{'loss': 0.4186, 'learning_rate': 0.000595433789954338, 'epoch': 1.62}
{'loss': 0.4031, 'learning_rate': 0.0005945205479452055, 'epoch': 1.62}
{'loss': 0.4226, 'learning_rate': 0.000593607305936073, 'epoch': 1.63}
{'loss': 0.3979, 'learning_rate': 0.0005926940639269407, 'epoch': 1.63}
{'loss': 0.4104, 'learning_rate': 0.0005917808219178082, 'epoch': 1.63}
{'loss': 0.389, 'learning_rate': 0.0005908675799086758, 'epoch': 1.64}
{'loss': 0.4138, 'learning_rate': 0.0005899543378995434, 'epoch': 1.64}
{'loss': 0.3796, 'learning_rate': 0.000589041095890411, 'epoch': 1.64}
{'loss': 0.4426, 'learning_rate': 0.0005881278538812785, 'epoch': 1.65}
{'loss': 0.4382, 'learning_rate': 0.0005872146118721461, 'epoch': 1.65}
{'loss': 0.3074, 'learning_rate': 0.0005863013698630137, 'epoch': 1.65}
{'loss': 0.4157, 'learning_rate': 0.0005853881278538813, 'epoch': 1.66}
{'loss': 0.3999, 'learning_rate': 0.0005844748858447489, 'epoch': 1.66}
{'loss': 0.407, 'learning_rate': 0.0005835616438356165, 'epoch': 1.67}
{'loss': 0.4144, 'learning_rate': 0.000582648401826484, 'epoch': 1.67}
{'loss': 0.4015, 'learning_rate': 0.0005817351598173516, 'epoch': 1.67}
{'loss': 0.4535, 'learning_rate': 0.0005808219178082191, 'epoch': 1.68}
{'loss': 0.4436, 'learning_rate': 0.0005799086757990868, 'epoch': 1.68}
{'loss': 0.4163, 'learning_rate': 0.0005789954337899544, 'epoch': 1.68}
{'loss': 0.4649, 'learning_rate': 0.0005780821917808219, 'epoch': 1.69}
{'loss': 0.3602, 'learning_rate': 0.0005771689497716895, 'epoch': 1.69}
{'loss': 0.3817, 'learning_rate': 0.0005762557077625571, 'epoch': 1.69}
{'loss': 0.3957, 'learning_rate': 0.0005753424657534246, 'epoch': 1.7}
{'loss': 0.4229, 'learning_rate': 0.0005744292237442923, 'epoch': 1.7}
{'loss': 0.4209, 'learning_rate': 0.0005735159817351599, 'epoch': 1.71}
{'loss': 0.5007, 'learning_rate': 0.0005726027397260274, 'epoch': 1.71}
{'loss': 0.4302, 'learning_rate': 0.0005716894977168949, 'epoch': 1.71}
{'loss': 0.4288, 'learning_rate': 0.0005707762557077626, 'epoch': 1.72}
{'loss': 0.346, 'learning_rate': 0.0005698630136986301, 'epoch': 1.72}
{'loss': 0.4591, 'learning_rate': 0.0005689497716894977, 'epoch': 1.72}
{'loss': 0.4289, 'learning_rate': 0.0005680365296803654, 'epoch': 1.73}
{'loss': 0.4442, 'learning_rate': 0.0005671232876712329, 'epoch': 1.73}
{'loss': 0.3973, 'learning_rate': 0.0005662100456621004, 'epoch': 1.74}
{'loss': 0.4059, 'learning_rate': 0.0005652968036529681, 'epoch': 1.74}
{'loss': 0.5114, 'learning_rate': 0.0005643835616438356, 'epoch': 1.74}
{'loss': 0.4192, 'learning_rate': 0.0005634703196347032, 'epoch': 1.75}
{'loss': 0.4034, 'learning_rate': 0.0005625570776255708, 'epoch': 1.75}
{'loss': 0.4144, 'learning_rate': 0.0005616438356164384, 'epoch': 1.75}
{'loss': 0.4627, 'learning_rate': 0.000560730593607306, 'epoch': 1.76}
{'loss': 0.4339, 'learning_rate': 0.0005598173515981735, 'epoch': 1.76}
{'loss': 0.4556, 'learning_rate': 0.0005589041095890411, 'epoch': 1.76}
{'loss': 0.4007, 'learning_rate': 0.0005579908675799087, 'epoch': 1.77}
{'loss': 0.3756, 'learning_rate': 0.0005570776255707763, 'epoch': 1.77}
{'loss': 0.4145, 'learning_rate': 0.0005561643835616439, 'epoch': 1.78}
{'loss': 0.4162, 'learning_rate': 0.0005552511415525115, 'epoch': 1.78}
{'loss': 0.3885, 'learning_rate': 0.000554337899543379, 'epoch': 1.78}
{'loss': 0.4637, 'learning_rate': 0.0005534246575342465, 'epoch': 1.79}
{'loss': 0.3714, 'learning_rate': 0.0005525114155251142, 'epoch': 1.79}
{'loss': 0.3663, 'learning_rate': 0.0005515981735159818, 'epoch': 1.79}
{'loss': 0.4438, 'learning_rate': 0.0005506849315068493, 'epoch': 1.8}
{'loss': 0.429, 'learning_rate': 0.000549771689497717, 'epoch': 1.8}
{'loss': 0.3999, 'learning_rate': 0.0005488584474885845, 'epoch': 1.8}
{'loss': 0.4282, 'learning_rate': 0.000547945205479452, 'epoch': 1.81}
{'loss': 0.3987, 'learning_rate': 0.0005470319634703197, 'epoch': 1.81}
{'loss': 0.4099, 'learning_rate': 0.0005461187214611873, 'epoch': 1.82}
{'loss': 0.3997, 'learning_rate': 0.0005452054794520548, 'epoch': 1.82}
{'loss': 0.4365, 'learning_rate': 0.0005442922374429224, 'epoch': 1.82}
{'loss': 0.3885, 'learning_rate': 0.00054337899543379, 'epoch': 1.83}
{'loss': 0.4146, 'learning_rate': 0.0005424657534246575, 'epoch': 1.83}
{'loss': 0.3734, 'learning_rate': 0.0005415525114155251, 'epoch': 1.83}
{'loss': 0.4395, 'learning_rate': 0.0005406392694063928, 'epoch': 1.84}
{'loss': 0.3865, 'learning_rate': 0.0005397260273972603, 'epoch': 1.84}
{'loss': 0.424, 'learning_rate': 0.0005388127853881279, 'epoch': 1.84}
{'loss': 0.3824, 'learning_rate': 0.0005378995433789954, 'epoch': 1.85}
{'loss': 0.4408, 'learning_rate': 0.000536986301369863, 'epoch': 1.85}
{'loss': 0.4049, 'learning_rate': 0.0005360730593607306, 'epoch': 1.86}
{'loss': 0.455, 'learning_rate': 0.0005351598173515981, 'epoch': 1.86}
{'loss': 0.4019, 'learning_rate': 0.0005342465753424658, 'epoch': 1.86}
{'loss': 0.3463, 'learning_rate': 0.0005333333333333334, 'epoch': 1.87}
{'loss': 0.4336, 'learning_rate': 0.0005324200913242008, 'epoch': 1.87}
{'loss': 0.3938, 'learning_rate': 0.0005315068493150685, 'epoch': 1.87}
{'loss': 0.3883, 'learning_rate': 0.0005305936073059361, 'epoch': 1.88}
{'loss': 0.4282, 'learning_rate': 0.0005296803652968036, 'epoch': 1.88}
{'loss': 0.4159, 'learning_rate': 0.0005287671232876713, 'epoch': 1.88}
{'loss': 0.4437, 'learning_rate': 0.0005278538812785389, 'epoch': 1.89}
{'loss': 0.382, 'learning_rate': 0.0005269406392694063, 'epoch': 1.89}
{'loss': 0.4364, 'learning_rate': 0.0005260273972602739, 'epoch': 1.9}
{'loss': 0.4067, 'learning_rate': 0.0005251141552511416, 'epoch': 1.9}
{'loss': 0.4073, 'learning_rate': 0.0005242009132420091, 'epoch': 1.9}
{'loss': 0.4116, 'learning_rate': 0.0005232876712328767, 'epoch': 1.91}
{'loss': 0.3889, 'learning_rate': 0.0005223744292237444, 'epoch': 1.91}
{'loss': 0.4152, 'learning_rate': 0.0005214611872146118, 'epoch': 1.91}
{'loss': 0.3507, 'learning_rate': 0.0005205479452054794, 'epoch': 1.92}
{'loss': 0.3885, 'learning_rate': 0.0005196347031963471, 'epoch': 1.92}
{'loss': 0.466, 'learning_rate': 0.0005187214611872146, 'epoch': 1.93}
{'loss': 0.4274, 'learning_rate': 0.0005178082191780822, 'epoch': 1.93}
{'loss': 0.3591, 'learning_rate': 0.0005168949771689498, 'epoch': 1.93}
{'loss': 0.3236, 'learning_rate': 0.0005159817351598173, 'epoch': 1.94}
{'loss': 0.3719, 'learning_rate': 0.0005150684931506849, 'epoch': 1.94}
{'loss': 0.4395, 'learning_rate': 0.0005141552511415525, 'epoch': 1.94}
{'loss': 0.4415, 'learning_rate': 0.0005132420091324201, 'epoch': 1.95}
{'loss': 0.3881, 'learning_rate': 0.0005123287671232877, 'epoch': 1.95}
{'loss': 0.4401, 'learning_rate': 0.0005114155251141553, 'epoch': 1.95}
{'loss': 0.404, 'learning_rate': 0.0005105022831050228, 'epoch': 1.96}
{'loss': 0.5222, 'learning_rate': 0.0005095890410958904, 'epoch': 1.96}
{'loss': 0.3847, 'learning_rate': 0.000508675799086758, 'epoch': 1.97}
{'loss': 0.3492, 'learning_rate': 0.0005077625570776255, 'epoch': 1.97}
{'loss': 0.3983, 'learning_rate': 0.0005068493150684932, 'epoch': 1.97}
{'loss': 0.4103, 'learning_rate': 0.0005059360730593608, 'epoch': 1.98}
{'loss': 0.4103, 'learning_rate': 0.0005050228310502282, 'epoch': 1.98}
{'loss': 0.3709, 'learning_rate': 0.0005041095890410959, 'epoch': 1.98}
{'loss': 0.4182, 'learning_rate': 0.0005031963470319635, 'epoch': 1.99}
{'loss': 0.3815, 'learning_rate': 0.000502283105022831, 'epoch': 1.99}
{'loss': 0.4189, 'learning_rate': 0.0005013698630136987, 'epoch': 1.99}
{'loss': 0.3868, 'learning_rate': 0.0005004566210045663, 'epoch': 2.0}
{'loss': 0.3777, 'learning_rate': 0.0004995433789954337, 'epoch': 2.0}
{'loss': 0.3801, 'learning_rate': 0.0004986301369863013, 'epoch': 2.01}
{'loss': 0.3991, 'learning_rate': 0.0004977168949771689, 'epoch': 2.01}
{'loss': 0.3867, 'learning_rate': 0.0004968036529680365, 'epoch': 2.01}
{'loss': 0.3781, 'learning_rate': 0.0004958904109589041, 'epoch': 2.02}
{'loss': 0.417, 'learning_rate': 0.0004949771689497717, 'epoch': 2.02}
{'loss': 0.3852, 'learning_rate': 0.0004940639269406393, 'epoch': 2.02}
{'loss': 0.389, 'learning_rate': 0.0004931506849315068, 'epoch': 2.03}
{'loss': 0.4255, 'learning_rate': 0.0004922374429223744, 'epoch': 2.03}
{'loss': 0.3975, 'learning_rate': 0.000491324200913242, 'epoch': 2.03}
{'loss': 0.4003, 'learning_rate': 0.0004904109589041096, 'epoch': 2.04}
{'loss': 0.4189, 'learning_rate': 0.0004894977168949772, 'epoch': 2.04}
{'loss': 0.3648, 'learning_rate': 0.0004885844748858448, 'epoch': 2.05}
{'loss': 0.3603, 'learning_rate': 0.00048767123287671234, 'epoch': 2.05}
{'loss': 0.3471, 'learning_rate': 0.0004867579908675799, 'epoch': 2.05}
{'loss': 0.3925, 'learning_rate': 0.0004858447488584475, 'epoch': 2.06}
{'loss': 0.425, 'learning_rate': 0.0004849315068493151, 'epoch': 2.06}
{'loss': 0.4382, 'learning_rate': 0.0004840182648401826, 'epoch': 2.06}
{'loss': 0.4063, 'learning_rate': 0.00048310502283105026, 'epoch': 2.07}
{'loss': 0.4261, 'learning_rate': 0.00048219178082191784, 'epoch': 2.07}
{'loss': 0.3804, 'learning_rate': 0.0004812785388127854, 'epoch': 2.07}
{'loss': 0.3823, 'learning_rate': 0.000480365296803653, 'epoch': 2.08}
{'loss': 0.3939, 'learning_rate': 0.00047945205479452054, 'epoch': 2.08}
{'loss': 0.3838, 'learning_rate': 0.0004785388127853881, 'epoch': 2.09}
{'loss': 0.3902, 'learning_rate': 0.0004776255707762557, 'epoch': 2.09}
{'loss': 0.4123, 'learning_rate': 0.0004767123287671233, 'epoch': 2.09}
{'loss': 0.3806, 'learning_rate': 0.0004757990867579909, 'epoch': 2.1}
{'loss': 0.4343, 'learning_rate': 0.0004748858447488584, 'epoch': 2.1}
{'loss': 0.425, 'learning_rate': 0.00047397260273972604, 'epoch': 2.1}
{'loss': 0.3889, 'learning_rate': 0.00047305936073059363, 'epoch': 2.11}
{'loss': 0.3642, 'learning_rate': 0.00047214611872146116, 'epoch': 2.11}
{'loss': 0.4164, 'learning_rate': 0.0004712328767123288, 'epoch': 2.12}
{'loss': 0.4352, 'learning_rate': 0.0004703196347031963, 'epoch': 2.12}
{'loss': 0.4302, 'learning_rate': 0.0004694063926940639, 'epoch': 2.12}
{'loss': 0.3875, 'learning_rate': 0.00046849315068493155, 'epoch': 2.13}
{'loss': 0.4522, 'learning_rate': 0.0004675799086757991, 'epoch': 2.13}
{'loss': 0.4688, 'learning_rate': 0.00046666666666666666, 'epoch': 2.13}
{'loss': 0.4218, 'learning_rate': 0.00046575342465753425, 'epoch': 2.14}
{'loss': 0.4193, 'learning_rate': 0.00046484018264840183, 'epoch': 2.14}
{'loss': 0.4106, 'learning_rate': 0.0004639269406392694, 'epoch': 2.14}
{'loss': 0.4715, 'learning_rate': 0.000463013698630137, 'epoch': 2.15}
{'loss': 0.4142, 'learning_rate': 0.0004621004566210046, 'epoch': 2.15}
{'loss': 0.4257, 'learning_rate': 0.0004611872146118721, 'epoch': 2.16}
{'loss': 0.384, 'learning_rate': 0.00046027397260273975, 'epoch': 2.16}
{'loss': 0.4023, 'learning_rate': 0.00045936073059360733, 'epoch': 2.16}
{'loss': 0.4461, 'learning_rate': 0.00045844748858447486, 'epoch': 2.17}
{'loss': 0.4071, 'learning_rate': 0.0004575342465753425, 'epoch': 2.17}
{'loss': 0.364, 'learning_rate': 0.00045662100456621003, 'epoch': 2.17}
{'loss': 0.3864, 'learning_rate': 0.0004557077625570776, 'epoch': 2.18}
{'loss': 0.4091, 'learning_rate': 0.00045479452054794525, 'epoch': 2.18}
{'loss': 0.3945, 'learning_rate': 0.0004538812785388128, 'epoch': 2.18}
{'loss': 0.3531, 'learning_rate': 0.00045296803652968037, 'epoch': 2.19}
{'loss': 0.4581, 'learning_rate': 0.00045205479452054795, 'epoch': 2.19}
{'loss': 0.3861, 'learning_rate': 0.00045114155251141553, 'epoch': 2.2}
{'loss': 0.4114, 'learning_rate': 0.0004502283105022831, 'epoch': 2.2}
{'loss': 0.3927, 'learning_rate': 0.0004493150684931507, 'epoch': 2.2}
{'loss': 0.3944, 'learning_rate': 0.0004484018264840183, 'epoch': 2.21}
{'loss': 0.4551, 'learning_rate': 0.0004474885844748858, 'epoch': 2.21}
{'loss': 0.4304, 'learning_rate': 0.00044657534246575345, 'epoch': 2.21}
{'loss': 0.3706, 'learning_rate': 0.00044566210045662104, 'epoch': 2.22}
{'loss': 0.4777, 'learning_rate': 0.00044474885844748857, 'epoch': 2.22}
{'loss': 0.3942, 'learning_rate': 0.0004438356164383562, 'epoch': 2.22}
{'loss': 0.4047, 'learning_rate': 0.00044292237442922374, 'epoch': 2.23}
{'loss': 0.4202, 'learning_rate': 0.0004420091324200913, 'epoch': 2.23}
{'loss': 0.4531, 'learning_rate': 0.00044109589041095896, 'epoch': 2.24}
{'loss': 0.3858, 'learning_rate': 0.0004401826484018265, 'epoch': 2.24}
{'loss': 0.3706, 'learning_rate': 0.00043926940639269407, 'epoch': 2.24}
{'loss': 0.4549, 'learning_rate': 0.0004383561643835616, 'epoch': 2.25}
{'loss': 0.3456, 'learning_rate': 0.00043744292237442924, 'epoch': 2.25}
{'loss': 0.4319, 'learning_rate': 0.0004365296803652968, 'epoch': 2.25}
{'loss': 0.4281, 'learning_rate': 0.00043561643835616435, 'epoch': 2.26}
{'loss': 0.4294, 'learning_rate': 0.000434703196347032, 'epoch': 2.26}
{'loss': 0.4507, 'learning_rate': 0.0004337899543378995, 'epoch': 2.26}
{'loss': 0.4104, 'learning_rate': 0.0004328767123287671, 'epoch': 2.27}
{'loss': 0.4253, 'learning_rate': 0.00043196347031963474, 'epoch': 2.27}
{'loss': 0.3684, 'learning_rate': 0.0004310502283105023, 'epoch': 2.28}
{'loss': 0.4508, 'learning_rate': 0.00043013698630136986, 'epoch': 2.28}
{'loss': 0.4086, 'learning_rate': 0.00042922374429223744, 'epoch': 2.28}
{'loss': 0.3807, 'learning_rate': 0.000428310502283105, 'epoch': 2.29}
{'loss': 0.4355, 'learning_rate': 0.0004273972602739726, 'epoch': 2.29}
{'loss': 0.3338, 'learning_rate': 0.0004264840182648402, 'epoch': 2.29}
{'loss': 0.4472, 'learning_rate': 0.0004255707762557078, 'epoch': 2.3}
{'loss': 0.4472, 'learning_rate': 0.0004246575342465753, 'epoch': 2.3}
{'loss': 0.3703, 'learning_rate': 0.00042374429223744294, 'epoch': 2.31}
{'loss': 0.4115, 'learning_rate': 0.00042283105022831053, 'epoch': 2.31}
{'loss': 0.3883, 'learning_rate': 0.00042191780821917806, 'epoch': 2.31}
{'loss': 0.4001, 'learning_rate': 0.0004210045662100457, 'epoch': 2.32}
{'loss': 0.433, 'learning_rate': 0.0004200913242009132, 'epoch': 2.32}
{'loss': 0.4118, 'learning_rate': 0.0004191780821917808, 'epoch': 2.32}
{'loss': 0.383, 'learning_rate': 0.00041826484018264845, 'epoch': 2.33}
{'loss': 0.4465, 'learning_rate': 0.000417351598173516, 'epoch': 2.33}
{'loss': 0.4021, 'learning_rate': 0.00041643835616438356, 'epoch': 2.33}
{'loss': 0.495, 'learning_rate': 0.00041552511415525115, 'epoch': 2.34}
{'loss': 0.516, 'learning_rate': 0.00041461187214611873, 'epoch': 2.34}
{'loss': 0.4205, 'learning_rate': 0.0004136986301369863, 'epoch': 2.35}
{'loss': 0.4368, 'learning_rate': 0.0004127853881278539, 'epoch': 2.35}
{'loss': 0.3555, 'learning_rate': 0.0004118721461187215, 'epoch': 2.35}
{'loss': 0.4157, 'learning_rate': 0.000410958904109589, 'epoch': 2.36}
{'loss': 0.3842, 'learning_rate': 0.00041004566210045665, 'epoch': 2.36}
{'loss': 0.4186, 'learning_rate': 0.00040913242009132423, 'epoch': 2.36}
{'loss': 0.404, 'learning_rate': 0.00040821917808219176, 'epoch': 2.37}
{'loss': 0.5072, 'learning_rate': 0.0004073059360730594, 'epoch': 2.37}
{'loss': 0.4281, 'learning_rate': 0.00040639269406392693, 'epoch': 2.37}
{'loss': 0.4169, 'learning_rate': 0.0004054794520547945, 'epoch': 2.38}
{'loss': 0.4263, 'learning_rate': 0.00040456621004566215, 'epoch': 2.38}
{'loss': 0.435, 'learning_rate': 0.0004036529680365297, 'epoch': 2.39}
{'loss': 0.3405, 'learning_rate': 0.00040273972602739727, 'epoch': 2.39}
{'loss': 0.3672, 'learning_rate': 0.00040182648401826485, 'epoch': 2.39}
{'loss': 0.4473, 'learning_rate': 0.00040091324200913244, 'epoch': 2.4}
{'loss': 0.3274, 'learning_rate': 0.0004, 'epoch': 2.4}
{'loss': 0.3901, 'learning_rate': 0.0003990867579908676, 'epoch': 2.4}
{'loss': 0.4219, 'learning_rate': 0.0003981735159817352, 'epoch': 2.41}
{'loss': 0.4358, 'learning_rate': 0.0003972602739726027, 'epoch': 2.41}
{'loss': 0.3652, 'learning_rate': 0.00039634703196347035, 'epoch': 2.41}
{'loss': 0.4044, 'learning_rate': 0.00039543378995433794, 'epoch': 2.42}
{'loss': 0.4139, 'learning_rate': 0.00039452054794520547, 'epoch': 2.42}
{'loss': 0.4436, 'learning_rate': 0.00039360730593607305, 'epoch': 2.43}
{'loss': 0.387, 'learning_rate': 0.00039269406392694064, 'epoch': 2.43}
{'loss': 0.3466, 'learning_rate': 0.0003917808219178082, 'epoch': 2.43}
{'loss': 0.4103, 'learning_rate': 0.0003908675799086758, 'epoch': 2.44}
{'loss': 0.3965, 'learning_rate': 0.0003899543378995434, 'epoch': 2.44}
{'loss': 0.4265, 'learning_rate': 0.00038904109589041097, 'epoch': 2.44}
{'loss': 0.4224, 'learning_rate': 0.0003881278538812785, 'epoch': 2.45}
{'loss': 0.4411, 'learning_rate': 0.00038721461187214614, 'epoch': 2.45}
